URL,Title,Pub_Name,DOI
https://api.elsevier.com/content/article/pii/S036031990901266X,Hydrogen production by steam reforming of liquefied natural gas (LNG) over Ni–Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalysts prepared by a sequential precipitation method: Effect of precipitation agent,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2009.08.020
https://api.elsevier.com/content/article/pii/S0021951720300014,Ti<ce:inf loc=post>3</ce:inf>C<ce:inf loc=post>2</ce:inf>/TiO<ce:inf loc=post>2</ce:inf> nanowires with excellent photocatalytic performance for selective oxidation of aromatic alcohols to aldehydes,Journal of Catalysis,10.1016/j.jcat.2020.01.001
https://api.elsevier.com/content/article/pii/S0016236118311803,Modified Ag/TiO<ce:inf loc=post>2</ce:inf> systems: Promising catalysts for liquid-phase oxidation of alcohols,Fuel,10.1016/j.fuel.2018.06.128
https://api.elsevier.com/content/article/pii/B9780128244197000066,Chapter 4: Chemoenzymatic conversion of biomass for production of value-added products,"Biomass, Biofuels, Biochemicals",10.1016/B978-0-12-824419-7.00006-6
https://api.elsevier.com/content/article/pii/S2213343722002081,Comparative studies on trichloroethylene degradation by Fe foam catalyzing three hydrogen peroxide-based oxidants,Journal of Environmental Chemical Engineering,10.1016/j.jece.2022.107335
https://api.elsevier.com/content/article/pii/S0926337319306435,Robust and efficient photocatalytic hydrogen generation of ReS<ce:inf loc=post>2</ce:inf>/CdS and mechanistic study by on-line mass spectrometry and <ce:italic>in situ</ce:italic> infrared spectroscopy,Applied Catalysis B: Environmental,10.1016/j.apcatb.2019.117897
https://api.elsevier.com/content/article/pii/S0254058421003436,Construction of MoS<ce:inf loc=post>2</ce:inf>/ZnO heterostructures as highly efficient photocatalysts for enhanced visible-light decomposition of methylene blue and hydrogen evolution,Materials Chemistry and Physics,10.1016/j.matchemphys.2021.124560
https://api.elsevier.com/content/article/pii/S0360319915305930,Nickel supported catalysts for hydrogen production by reforming of ethanol as addressed by <ce:italic>in situ</ce:italic> temperature and spatial resolved XANES analysis,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2015.12.164
https://api.elsevier.com/content/article/pii/B9781782423614000121,12: Hydrogen production via the Kværner process and plasma reforming,Compendium of Hydrogen Energy,10.1016/B978-1-78242-361-4.00012-1
https://api.elsevier.com/content/article/pii/S0022286018307129,"Influence of heating on spectroscopic, mechanical, and thermal properties of reduced graphene oxide-poly(vinyl alcohol) composite films",Journal of Molecular Structure,10.1016/j.molstruc.2018.06.011
https://api.elsevier.com/content/article/pii/S0925838821016091,Fe-doped MoO<ce:inf loc=post>3</ce:inf> nanoribbons for high-performance hydrogen sensor at room temperature,Journal of Alloys and Compounds,10.1016/j.jallcom.2021.160200
https://api.elsevier.com/content/article/pii/S0142961210014729,Reduction of oxidative stress by <ce:italic>p</ce:italic>-hydroxybenzyl alcohol-containing biodegradable polyoxalate nanoparticulate antioxidant,Biomaterials,10.1016/j.biomaterials.2010.11.033
https://api.elsevier.com/content/article/pii/S1364032120303312,Recent advances in photocatalytic hydrogen evolution with high-performance catalysts without precious metals,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2020.110040
https://api.elsevier.com/content/article/pii/S0960852411004135,Bioreactor design for continuous dark fermentative hydrogen production,Bioresource Technology,10.1016/j.biortech.2011.03.056
https://api.elsevier.com/content/article/pii/S0960852421018927,Alkaline hydrogen peroxide pretreatment combined with bio-additives to boost high-solids enzymatic hydrolysis of sugarcane bagasse for succinic acid processing,Bioresource Technology,10.1016/j.biortech.2021.126550
https://api.elsevier.com/content/article/pii/S0926337316308013,Efficient and versatile CuNi alloy nanocatalysts for the highly selective hydrogenation of furfural,Applied Catalysis B: Environmental,10.1016/j.apcatb.2016.10.038
https://api.elsevier.com/content/article/pii/S138589471832240X,Effects of supercritical fluids in catalytic upgrading of biomass pyrolysis oil,Chemical Engineering Journal,10.1016/j.cej.2018.11.010
https://api.elsevier.com/content/article/pii/S0378775304011085,On the use of ammonia electrolysis for hydrogen production,Journal of Power Sources,10.1016/j.jpowsour.2004.09.043
https://api.elsevier.com/content/article/pii/S0141391014000792,Experimental study of polyvinyl alcohol degradation in aqueous solution by UV/H<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>2</ce:inf> process,Polymer Degradation and Stability,10.1016/j.polymdegradstab.2014.02.018
https://api.elsevier.com/content/article/pii/S2468519421000471,Palladium-based bimetallic catalysts for highly selective semihydrogenation of alkynes using ex situ generated hydrogen,Materials Today Chemistry,10.1016/j.mtchem.2021.100467
https://api.elsevier.com/content/article/pii/S014181302100091X,"Novel alginate-cellulose nanofiber-poly(vinyl alcohol) hydrogels for carrying and delivering nitrogen, phosphorus and potassium chemicals",International Journal of Biological Macromolecules,10.1016/j.ijbiomac.2021.01.063
https://api.elsevier.com/content/article/pii/S0926860X13003098,"Highly selective copper nanoparticles for the hydrogenation of α,β-unsaturated aldehydes in liquid phase",Applied Catalysis A: General,10.1016/j.apcata.2013.05.028
https://api.elsevier.com/content/article/pii/S138589472103285X,Z-scheme Cu<ce:inf loc=post>2</ce:inf>(OH)<ce:inf loc=post>3</ce:inf>F nanosheets-decorated 3D Bi<ce:inf loc=post>2</ce:inf>WO<ce:inf loc=post>6</ce:inf> heterojunction with an intimate hetero-surface contact through a hydrogen bond for enhanced photoinduced charge separation and transfer,Chemical Engineering Journal,10.1016/j.cej.2021.131704
https://api.elsevier.com/content/article/pii/S0045206819318309,"Preparative scale application of <ce:italic>Mucor circinelloides</ce:italic> ene–reductase and alcohol dehydrogenase activity for the asymmetric bioreduction of α,β-unsaturated γ-ketophosphonates",Bioorganic Chemistry,10.1016/j.bioorg.2019.103548
https://api.elsevier.com/content/article/pii/S0360319914017169,Enhanced photocatalytic activity and stability of the reduced graphene oxide loaded potassium niobate microspheres for hydrogen production from water reduction,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2014.06.075
https://api.elsevier.com/content/article/pii/S221298201730567X,Cu/TiO<ce:inf loc=post>2</ce:inf> nanoparticles modified nitrogen-doped graphene as a highly efficient catalyst for the selective electroreduction of CO<ce:inf loc=post>2</ce:inf> to different alcohols,Journal of CO2 Utilization,10.1016/j.jcou.2018.01.021
https://api.elsevier.com/content/article/pii/S1743967120301057,Activated carbon synthesis from tangerine peel and its use in hydrogen storage,Journal of the Energy Institute,10.1016/j.joei.2020.05.011
https://api.elsevier.com/content/article/pii/S0378382015301624,Catalytic conversion of glycerol to value-added chemicals in alcohol,Fuel Processing Technology,10.1016/j.fuproc.2015.09.008
https://api.elsevier.com/content/article/pii/S0031942221000790,"Long-chain <ce:italic>syn</ce:italic>-1-phenylalkane-1,3-diyl diacetates, related phenylalkane derivatives, and <ce:italic>sec</ce:italic>-alcohols, all possessing dominantly <ce:italic>iso</ce:italic>-branched chain termini, and 2/3-methyl-branched fatty acids from <ce:italic>Primula veris</ce:italic> L. (Primulaceae) wax",Phytochemistry,10.1016/j.phytochem.2021.112732
https://api.elsevier.com/content/article/pii/S092058611630431X,Effect of support redox character on catalytic performance in the gas phase hydrogenation of benzaldehyde and nitrobenzene over supported gold,Catalysis Today,10.1016/j.cattod.2016.06.030
https://api.elsevier.com/content/article/pii/S092058610900193X,Pore geometry influence on the deactivation behavior of Ni-based catalysts for simultaneous production of hydrogen and nanocarbon,Catalysis Today,10.1016/j.cattod.2009.03.005
https://api.elsevier.com/content/article/pii/S0360319915006163,Steam reforming of glycerol: Hydrogen production optimization,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2015.03.043
https://api.elsevier.com/content/article/pii/S0920586110005146,Photonic efficiency and mechanism of photocatalytic molecular hydrogen production over platinized titanium dioxide from aqueous methanol solutions,Catalysis Today,10.1016/j.cattod.2010.08.012
https://api.elsevier.com/content/article/pii/S2212982021000731,A review on CO<ce:inf loc=post>2</ce:inf> hydrogenation to lower olefins: Understanding the structure-property relationships in heterogeneous catalytic systems,Journal of CO2 Utilization,10.1016/j.jcou.2021.101506
https://api.elsevier.com/content/article/pii/S1385894719309842,Green synthesis of gamma-valerolactone (GVL) through hydrogenation of biomass-derived levulinic acid using non-noble metal catalysts: A critical review,Chemical Engineering Journal,10.1016/j.cej.2019.04.199
https://api.elsevier.com/content/article/pii/S0960852410016779,Efficient hydrogen production from ethanol and glycerol by vapour-phase reforming processes with new cobalt-based catalysts,Bioresource Technology,10.1016/j.biortech.2010.10.021
https://api.elsevier.com/content/article/pii/S0926860X06008702,Production of hydrogen from catalytic steam reforming of bio-oil using C12A7-O<ce:sup loc=post>−</ce:sup>-based catalysts,Applied Catalysis A: General,10.1016/j.apcata.2006.12.003
https://api.elsevier.com/content/article/pii/S0960852406005190,Two-phase anaerobic digestion for production of hydrogen–methane mixtures,Bioresource Technology,10.1016/j.biortech.2006.09.054
https://api.elsevier.com/content/article/pii/S0378382018307781,Improved catalytic upgrading of simulated bio-oil via mild hydrogenation over bimetallic catalysts,Fuel Processing Technology,10.1016/j.fuproc.2018.06.022
https://api.elsevier.com/content/article/pii/S0927775721004817,Investigation of morphologically tuned Sb<ce:inf loc=post>2</ce:inf>S<ce:inf loc=post>3</ce:inf> nanostructures as an effective electrocatalyst for hydrogen evolution reaction,Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2021.126612
https://api.elsevier.com/content/article/pii/S0360319901000027,Hydrogen production from steam reforming of bioethanol using Cu/Ni/K/γ-Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalysts. Effect of Ni,International Journal of Hydrogen Energy,10.1016/S0360-3199(01)00002-7
https://api.elsevier.com/content/article/pii/S0926337315302782,Synchronous etching-epitaxial growth fabrication of facet-coupling NaTaO<ce:inf loc=post>3</ce:inf>/Ta<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>5</ce:inf> heterostructured nanofibers for enhanced photocatalytic hydrogen production,Applied Catalysis B: Environmental,10.1016/j.apcatb.2015.11.041
https://api.elsevier.com/content/article/pii/S0360319920342841,Interdependence of <ce:italic>Escherichia coli</ce:italic> formate dehydrogenase and hydrogen-producing hydrogenases during mixed carbon sources fermentation at different pHs,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.11.082
https://api.elsevier.com/content/article/pii/S2468823120302728,Z-scheme BiFeO<ce:inf loc=post>3</ce:inf>-CNTs-PPy as a highly effective and stable photocatalyst for selective oxidation of benzyl alcohol under visible-light irradiation,Molecular Catalysis,10.1016/j.mcat.2020.111011
https://api.elsevier.com/content/article/pii/S0360319904001764,Hydrogen production from methane for fuel cell using oxidized diamond-supported catalysts,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2004.03.038
https://api.elsevier.com/content/article/pii/S0926337314007139,"Dye-sensitized photoelectrochemical cell on plasmonic Ag/AgCl @ chiral TiO<ce:inf loc=post>2</ce:inf> nanofibers for treatment of urban wastewater effluents, with simultaneous production of hydrogen and electricity",Applied Catalysis B: Environmental,10.1016/j.apcatb.2014.11.012
https://api.elsevier.com/content/article/pii/S0149197008001376,Nuclear heat for hydrogen production: Coupling a very high/high temperature reactor to a hydrogen production plant,Progress in Nuclear Energy,10.1016/j.pnucene.2008.11.001
https://api.elsevier.com/content/article/pii/S1756464619300143,Amelioration of alcohol-induced liver injury in mice by ginsenosides in ginseng wine,Journal of Functional Foods,10.1016/j.jff.2019.01.014
https://api.elsevier.com/content/article/pii/S0167732216309588,"Behaviour of aqueous <ce:italic>N</ce:italic>-methylacetamide solution in presence of ethanol and 2,2,2 tri-fluoroethanol: Hydrogen bonding structure and dynamics",Journal of Molecular Liquids,10.1016/j.molliq.2016.10.129
https://api.elsevier.com/content/article/pii/S0360319918336292,The alcohol-modified CuZnAl hydroxycarbonate synthesis as a convenient preparation route of high activity Cu/ZnO/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalysts for WGS,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2018.11.051
https://api.elsevier.com/content/article/pii/S0272884220319313,Bi<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf>/ g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> nanocomposites as proficient photocatalysts for hydrogen generation from aqueous glycerol solutions beneath visible light,Ceramics International,10.1016/j.ceramint.2020.06.271
https://api.elsevier.com/content/article/pii/S0308016121002684,Effect of tempering on bending-induced material strength inhomogeneity in hydrogenation reactor shells,International Journal of Pressure Vessels and Piping,10.1016/j.ijpvp.2021.104575
https://api.elsevier.com/content/article/pii/S0168165614001710,Metabolic switching of central carbon metabolism in response to nitrate: Application to autofermentative hydrogen production in cyanobacteria,Journal of Biotechnology,10.1016/j.jbiotec.2014.04.004
https://api.elsevier.com/content/article/pii/S2468217918301217,Evaluation of catalytic activity of MeO<ce:inf loc=post>x</ce:inf>/sepiolite in benzyl alcohol oxidation,Journal of Science: Advanced Materials and Devices,10.1016/j.jsamd.2018.07.006
https://api.elsevier.com/content/article/pii/S156673671300229X,Unsupported CuFe bimetallic nanoparticles for higher alcohol synthesis via syngas,Catalysis Communications,10.1016/j.catcom.2013.06.024
https://api.elsevier.com/content/article/pii/S0360319917319535,Influence of catalysts on hydrogen production from wastewater generated from the HTL of human feces via catalytic hydrothermal gasification,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2017.05.083
https://api.elsevier.com/content/article/pii/S0956053X09004735,Investigation of the effect of culture type on biological hydrogen production from sugar industry wastes,Waste Management,10.1016/j.wasman.2009.11.002
https://api.elsevier.com/content/article/pii/S2468606920300964,Solvent-controlled NiCoP with diversified morphology generated from a solvent vapour thermal reaction for electrocatalytic hydrogen evolution,Materials Today Energy,10.1016/j.mtener.2020.100477
https://api.elsevier.com/content/article/pii/S0021951713003540,Highly selective direct amination of primary alcohols over a Pd/K-OMS-2 catalyst,Journal of Catalysis,10.1016/j.jcat.2013.10.003
https://api.elsevier.com/content/article/pii/S0957582019321603,Combustion behaviors and residues characteristics in hydrogen/aluminum dust hybrid explosions,Process Safety and Environmental Protection,10.1016/j.psep.2019.12.023
https://api.elsevier.com/content/article/pii/S2468519421001294,Effect of thermal annealing on a bilayer polyvinyl alcohol/polyacrylic acid electrospun hydrogel nanofibres loaded with doxorubicin and clarithromycin for a synergism effect against osteosarcoma cells,Materials Today Chemistry,10.1016/j.mtchem.2021.100549
https://api.elsevier.com/content/article/pii/S0969806X10000095,Reaction mechanism of hydroxymaleimide induced by γ-irradiation in alcohol solvents,Radiation Physics and Chemistry,10.1016/j.radphyschem.2010.01.008
https://api.elsevier.com/content/article/pii/S2468823120305691,Solvent-free synthesis of tetrahydropyran alcohols over acid-modified clays,Molecular Catalysis,10.1016/j.mcat.2020.111306
https://api.elsevier.com/content/article/pii/S0360319916335583,Synthesis of self-aligned and vertically oriented carbon incorporated titania nanotube for improved photoelectrochemical hydrogen generation,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2016.12.016
https://api.elsevier.com/content/article/pii/S0144861719303650,Characterization of bacterial cellulose films combined with chitosan and polyvinyl alcohol: Evaluation of mechanical and barrier properties,Carbohydrate Polymers,10.1016/j.carbpol.2019.03.093
https://api.elsevier.com/content/article/pii/S0272884221015674,Recent progress in barium zirconate proton conductors for electrochemical hydrogen device applications: A review,Ceramics International,10.1016/j.ceramint.2021.05.167
https://api.elsevier.com/content/article/pii/S2468519416300325,Brookite TiO<ce:inf loc=post>2</ce:inf><ce:italic>quasi</ce:italic> nanocubes decorated with Cu nanoclusters for enhanced photocatalytic hydrogen production activity,Materials Today Chemistry,10.1016/j.mtchem.2016.10.006
https://api.elsevier.com/content/article/pii/S0959652621010970,Highly selective and sustainable clean-up of phosphate from aqueous phase by eco-friendly lanthanum cross-linked polyvinyl alcohol/alginate/palygorskite composite hydrogel beads,Journal of Cleaner Production,10.1016/j.jclepro.2021.126878
https://api.elsevier.com/content/article/pii/002195179090087Z,AIPO<ce:inf loc=post>4</ce:inf>-supported nickel catalysts IX. Liquid-phase selective hydrogenation of propargyl alcohols,Journal of Catalysis,10.1016/0021-9517(90)90087-Z
https://api.elsevier.com/content/article/pii/S036031992033980X,"Biohythane production from organic waste: Recent advancements, technical bottlenecks and prospects",International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.10.132
https://api.elsevier.com/content/article/pii/S0378382010003243,Hydrogen production by aqueous-phase reforming of glycerol over nickel catalysts supported on CeO<ce:inf loc=post>2</ce:inf>,Fuel Processing Technology,10.1016/j.fuproc.2010.09.024
https://api.elsevier.com/content/article/pii/S0020169319302087,Silver triflate mediated dehydration of benzylic alcohols and vinyl hydrovinylation of styrene,Inorganica Chimica Acta,10.1016/j.ica.2019.02.015
https://api.elsevier.com/content/article/pii/S0920410518307150,Foam stabilized by alkyl polyglycoside and isoamyl alcohol for enhancing oil recovery in the low-permeable reservoir,Journal of Petroleum Science and Engineering,10.1016/j.petrol.2018.08.049
https://api.elsevier.com/content/article/pii/S1359511305002734,Effect of substrate concentration on hydrogen production and 16S rDNA-based analysis of the microbial community in a continuous fermenter,Process Biochemistry,10.1016/j.procbio.2005.06.013
https://api.elsevier.com/content/article/pii/S0169433218314193,Pd/TiO<ce:inf loc=post>2</ce:inf>-WO<ce:inf loc=post>3</ce:inf> photocatalysts for hydrogen generation from water-methanol mixtures,Applied Surface Science,10.1016/j.apsusc.2018.05.122
https://api.elsevier.com/content/article/pii/B9780124095489113041,Furfuryl Alcohol—A Food Additive,Encyclopedia of Environmental Health,10.1016/B978-0-12-409548-9.11304-1
https://api.elsevier.com/content/article/pii/S0360319911022063,Effects of preparation method on cyclic stability and CO<ce:inf loc=post>2</ce:inf> absorption capacity of synthetic CaO–MgO absorbent for sorption-enhanced hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.09.093
https://api.elsevier.com/content/article/pii/S1359029409000387,Nanostructured materials for photocatalytic hydrogen production,Current Opinion in Colloid & Interface Science,10.1016/j.cocis.2009.05.003
https://api.elsevier.com/content/article/pii/S0144861721002976,Antibacterial efficacy of quaternized chitosan/poly (vinyl alcohol) nanofiber membrane crosslinked with blocked diisocyanate,Carbohydrate Polymers,10.1016/j.carbpol.2021.117910
https://api.elsevier.com/content/article/pii/S0144861718305150,"Cellulose-glycerol-polyvinyl alcohol composite films for food packaging: Evaluation of water adsorption, mechanical properties, light-barrier properties and transparency",Carbohydrate Polymers,10.1016/j.carbpol.2018.04.120
https://api.elsevier.com/content/article/pii/S1364032121011369,A critical review of recent advancements in continuous flow reactors and prominent integrated microreactors for biodiesel production,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2021.111869
https://api.elsevier.com/content/article/pii/S0378775321000021,Sensing advancement towards safety assessment of hydrogen fuel cell vehicles,Journal of Power Sources,10.1016/j.jpowsour.2021.229450
https://api.elsevier.com/content/article/pii/S0959943620302406,Hydrogenation of plant polyalkoxybenzene derivatives: convenient access to coenzyme Q<ce:inf loc=post>0</ce:inf> analogues,Mendeleev Communications,10.1016/j.mencom.2020.09.015
https://api.elsevier.com/content/article/pii/S2468519419302198,Hydrogen evolution reaction from bare and surface-functionalized few-layered MoS<ce:inf loc=post>2</ce:inf> nanosheets in acidic and alkaline electrolytes,Materials Today Chemistry,10.1016/j.mtchem.2019.100207
https://api.elsevier.com/content/article/pii/S1381116912003275,Kinetics of liquid phase oxidation of benzyl alcohol with hydrogen peroxide over bio-reduced Au/TS-1 catalysts,Journal of Molecular Catalysis A: Chemical,10.1016/j.molcata.2012.09.026
https://api.elsevier.com/content/article/pii/S1096717612000729,A selection platform for carbon chain elongation using the CoA-dependent pathway to produce linear higher alcohols,Metabolic Engineering,10.1016/j.ymben.2012.07.002
https://api.elsevier.com/content/article/pii/S1874391920301214,Deep proteome profiling reveals novel pathways associated with pro-inflammatory and alcohol-induced microglial activation phenotypes,Journal of Proteomics,10.1016/j.jprot.2020.103753
https://api.elsevier.com/content/article/pii/S0360319915024623,Catalytic pyrolysis of petroleum sludge for production of hydrogen-enriched syngas,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2015.09.139
https://api.elsevier.com/content/article/pii/S2211285521002470,MXenes: Emerging 2D materials for hydrogen storage,Nano Energy,10.1016/j.nanoen.2021.105989
https://api.elsevier.com/content/article/pii/S1385894702001109,Production of CO<ce:inf loc=post><ce:italic>x</ce:italic></ce:inf>-free hydrogen for fuel cells via step-wise hydrocarbon reforming and catalytic dehydrogenation of ammonia,Chemical Engineering Journal,10.1016/S1385-8947(02)00110-9
https://api.elsevier.com/content/article/pii/S136013852100203X,Nitric oxide and hydrogen sulfide: an indispensable combination for plant functioning,Trends in Plant Science,10.1016/j.tplants.2021.07.016
https://api.elsevier.com/content/article/pii/S0166983400800822,Production of higher alcohols from synthesis gas over nickel containing catalysts: Effects of adding copper and sodium to coprecipitated NiO<ce:glyph name=sbnd></ce:glyph>TiO<ce:inf loc=post>2</ce:inf> catalysts,Applied Catalysis,10.1016/S0166-9834(00)80082-2
https://api.elsevier.com/content/article/pii/S0032591010002202,Selective hydrogenation of citral over gold nanoparticles on alumina,Powder Technology,10.1016/j.powtec.2010.04.029
https://api.elsevier.com/content/article/pii/S209549562030351X,Unraveling and optimizing the metal-metal oxide synergistic effect in a highly active Co<ce:italic><ce:inf loc=post>x</ce:inf></ce:italic>(CoO)<ce:inf loc=post>1–</ce:inf><ce:italic><ce:inf loc=post>x</ce:inf></ce:italic> catalyst for CO<ce:inf loc=post>2</ce:inf> hydrogenation,Journal of Energy Chemistry,10.1016/j.jechem.2020.05.025
https://api.elsevier.com/content/article/pii/S0360319915302792,Activity and stability of monometallic and bimetallic catalysts for high-temperature catalytic HI decomposition in the iodine–sulfur hydrogen production cycle,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2015.09.100
https://api.elsevier.com/content/article/pii/S0960148119312558,Boron-Doped Carbon nanoparticles supported palladium as an efficient hydrogen evolution electrode in PEM water electrolysis,Renewable Energy,10.1016/j.renene.2019.08.068
https://api.elsevier.com/content/article/pii/S006521640870217X,Anoxygenic Phototrophic Bacteria: Physiology and Advances in Hydrogen Production Technology,Advances in Applied Microbiology,10.1016/S0065-2164(08)70217-X
https://api.elsevier.com/content/article/pii/B9780444538802000144,Chapter 9: Catalysis in Fuel Cells and Hydrogen Production,New and Future Developments in Catalysis,10.1016/B978-0-444-53880-2.00014-4
https://api.elsevier.com/content/article/pii/S0021951719305068,Fullerene-like WS<ce:inf loc=post>2</ce:inf> supported Pd catalyst for hydrogen evolution reaction,Journal of Catalysis,10.1016/j.jcat.2019.10.007
https://api.elsevier.com/content/article/pii/S0360319920319583,An emission analysis study of hydrogen powered vehicles,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.05.156
https://api.elsevier.com/content/article/pii/S0926337319307131,The pulsed laser-induced Schottky junction via in-situ forming Cd clusters on CdS surfaces toward efficient visible light-driven photocatalytic hydrogen evolution,Applied Catalysis B: Environmental,10.1016/j.apcatb.2019.117967
https://api.elsevier.com/content/article/pii/S0360319909018412,Studies on properties of laminar premixed hydrogen-added ammonia/air flames for hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2009.11.071
https://api.elsevier.com/content/article/pii/S0360319912019830,Preparation and photocatalytic activities of two new Zn-doped SrTiO<ce:inf loc=post>3</ce:inf> and BaTiO<ce:inf loc=post>3</ce:inf> photocatalysts for hydrogen production from water without cocatalysts loading,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2012.08.133
https://api.elsevier.com/content/article/pii/S0016236121005810,A combined effect of stoichiometric-oxygen-hydrogen gas and alumina nanoparticles on CI engine operating characteristics,Fuel,10.1016/j.fuel.2021.120705
https://api.elsevier.com/content/article/pii/S0196890419312506,A compressive review on the effects of alcohols and nanoparticles as an oxygenated enhancer in compression ignition engine,Energy Conversion and Management,10.1016/j.enconman.2019.112244
https://api.elsevier.com/content/article/pii/B9780444521149500220,Chapter 21: Biological Production of Hydrogen from Renewable Resources,Bioprocessing for Value-Added Products from Renewable Resources,10.1016/B978-044452114-9/50022-0
https://api.elsevier.com/content/article/pii/B9780128237649000030,"Chapter 15: Biojet fuels production from algae: conversion technologies, characteristics, performance, and process simulation",Handbook of Algal Biofuels,10.1016/B978-0-12-823764-9.00003-0
https://api.elsevier.com/content/article/pii/S2215098619303337,Classification of alcohols obtained by QCM sensors with different characteristics using ABC based neural network,"Engineering Science and Technology, an International Journal",10.1016/j.jestch.2019.06.011
https://api.elsevier.com/content/article/pii/S0306261911007896,Effect of iron promoter on structure and performance of CuMnZnO catalyst for higher alcohols synthesis,Applied Energy,10.1016/j.apenergy.2011.11.083
https://api.elsevier.com/content/article/pii/S089684461930720X,Systematic study of alcohols based co-blowing agents for polystyrene foaming in supercritical CO<ce:inf loc=post>2</ce:inf>: Toward the high efficiency of foaming process and foam structure optimization,The Journal of Supercritical Fluids,10.1016/j.supflu.2019.104718
https://api.elsevier.com/content/article/pii/S0360319919325376,Effect of storage time and temperature on hydrogen fermentation of food waste,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.06.215
https://api.elsevier.com/content/article/pii/S0926337317306239,Remarkable activity and stability of Ni catalyst supported on CeO<ce:inf loc=post>2</ce:inf>-Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> via CeAlO<ce:inf loc=post>3</ce:inf> perovskite towards glycerol steam reforming for hydrogen production,Applied Catalysis B: Environmental,10.1016/j.apcatb.2017.06.073
https://api.elsevier.com/content/article/pii/S0950061822000836,Performance of magnesium silicate hydrate cement modified with dipotassium hydrogen phosphate,Construction and Building Materials,10.1016/j.conbuildmat.2022.126389
https://api.elsevier.com/content/article/pii/S0960148119303313,Dark fermentative biohydrogen production from synthetic cheese whey in an anaerobic structured-bed reactor: Performance evaluation and kinetic modeling,Renewable Energy,10.1016/j.renene.2019.03.029
https://api.elsevier.com/content/article/pii/S1359511319313169,Stereoselective synthesis of the key intermediate of ticagrelor and its diverse analogs using a new alcohol dehydrogenase from <ce:italic>Rhodococcus kyotonensis</ce:italic>,Process Biochemistry,10.1016/j.procbio.2020.01.015
https://api.elsevier.com/content/article/pii/S0022286020311546,Electrochemical response of a Ru(II) benzothiazolyl-2-pyridinecarbothioamide pincer towards carbon dioxide and transfer hydrogenation of aryl ketones in air,Journal of Molecular Structure,10.1016/j.molstruc.2020.128829
https://api.elsevier.com/content/article/pii/S1385894718325890,Catalytic conversion of furfuryl alcohol to <ce:italic>n</ce:italic>-hexyl levulinate using modified dendritic fibrous nanosilica,Chemical Engineering Journal,10.1016/j.cej.2018.12.102
https://api.elsevier.com/content/article/pii/S0360319919344167,Visible-light-driven HSr<ce:inf loc=post>2</ce:inf>Nb<ce:inf loc=post>3</ce:inf>O<ce:inf loc=post>10</ce:inf>/CdS heterojunctions for high hydrogen evolution activity,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.11.193
https://api.elsevier.com/content/article/pii/S0360319911013838,Orthogonal optimization of <ce:italic>Carboxydothermus hydrogenoformans</ce:italic> culture medium for hydrogen production from carbon monoxide by biological water-gas shift reaction,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.05.134
https://api.elsevier.com/content/article/pii/S0926337320301491,Assessing electrocatalyst hydrogen activity and CO tolerance: Comparison of performance obtained using the high mass transport ‘floating electrode’ technique and in electrochemical hydrogen pumps,Applied Catalysis B: Environmental,10.1016/j.apcatb.2020.118734
https://api.elsevier.com/content/article/pii/S0890623814003219,Diabetes and alcohol: Double jeopardy with regard to oxidative toxicity and sexual dysfunction in adult male Wistar rats,Reproductive Toxicology,10.1016/j.reprotox.2014.12.010
