,sentence,label
1501,"Commercial monoclinic ZrO2 ( Alfa Aesar ) with surface area 110 m2/g , pore volume 1.21 cm3/g , and pore diameter 6.6 nm was selected as a support , and was used for catalyst preparation in powder form with the particle sizes below 40 μm .",2
1502,The FTIR spectra of CO adsorption at 40 celcius on the Pt-ySnO x /SiO2 and Pt-ySnO x @ ZIF-8 catalysts are shown in Fig .,2
1503,"The Pd/C catalyst was acquired from a commercial source ( Alfa Aesar ) and used after reduction , under H2 flow , at 200 celcius for 2 h. The main characteristics of the investigated Pd-based catalysts are reported in Table S1 .",2
1505,The bimetallic Pd/Fe3O4 catalyst shows excellent performances affording an almost complete conversion at 180 celcius ( 91 % ) and a total conversion ( 100 % ) at 210 celcius .,2
1507,"1b ) , an appropriate reduction temperature for obtaining bi-metallic NiCo5 catalyst from its precursor was 650 celcius .",2
1509,"Although the reaction temperature was as low as 50 celcius , the NiCo5 catalyst still showed a measure of catalytic activity with 16.8 % conversion ( based on NB ) and 63.4 % imine selectivity ( 1 MPa H2 and 12 h ) .",2
1511,"When we varied the dosage of NB from 0.5 mmol to 10 mmol at the condition of 90 celcius , 1 MPa H2 and 12 h reaction , the NiCo5 catalyst demonstrated very attractive catalytic performance in all these cases ( Fig .",2
1512,"3.1.3 Composition-dependence catalysis in tandem reaction system In order to earn an in-depth recognition on the catalytic composition-dependence , a series of bi-metallic NiCox ( x : Co/Ni molar ratio ) and mono-metallic ( Ni and Co ) catalysts were synthesized and adopted to investigate the influence of chemical composition on the activity and selectivity in tandem hydrogenation/coupling of NB and BA .",2
1516,"When reaction was performed at 70 celcius , the bi-metallic NiCo1.5 and NiCo5 catalysts exhibited excellent catalytic behaviour with high conversion of NB and selectivity of imine .",2
1517,"Considering the metal content in mono-metallic catalysts ( for instance 0.77 wt % Ni and 2.12 wt % Co ) , it was interesting to find that Ni had far higher activity than Co. A detail reaction results based on Ni/Co molar ratio could also be found in Table S2 .",2
1523,"Obviously , in all these cases , the bi-metallic NiCo5 catalyst displayed good catalytic performance with the highest yields of imine at 70 celcius and secondary-amine at 90 celcius , respectively .",2
1524,The CuZnx @ C catalysts were obtained by thermal treatment of xZn ( NO3 ) 2/Cu-BTC in a tube furnace at 500 celcius under N2 .,2
1526,"( 3 and 4 ) : ( 3 ) T O F C u ( 0 ) = Y B u O H × n B u t y l b u t y r a t e × 6.02 × 10 23 t × molarity c a t × S C u 0 × 1.46 × 10 19 ( 4 ) T O F C u ( I ) = Y B u O H × n B u t y l b u t y r a t e × 6.02 × 10 23 t × molarity c a t × S C u ( I ) × 1.46 × 10 19 where YBuOH is the butanol yield ; nButyl butyrate is the initial amount of butyl butyrate ; nBuOH is the amount of butanol in the final product mixture ; t is the reaction time within which butyl butyrate conversion was less than 20 % ; mcat is the weight of the catalyst ; and SCu ( 0 ) and SCu ( I ) are the surface areas of Cu+ and Cu° , respectively .",2
1528,"The process variables were optimized such as the concentration of benzyl alcohol , catalyst loading , reaction temperature , and time over pure zirconia .",2
1530,The rate of agitation was maintained at 450 rpm at 50 celcius using 0.10 gram of the prepared ZrO2 catalyst .,2
1532,4 displays fitted XPS spectra of the Pt-4f core level region of the Pt/ZrO2 catalyst before and after reactions with alcohols ( at temperatures up to 400°C ) as given by the right-hand side labels .,2
1534,"Note , however , that for the kelvin promoted Mo/CNT catalysts , the S/Mo ratio is higher than the stoichiometric ratio of MoS2 phase .",2
1537,High mobility of kelvin was observed on the MoS2 catalyst .,2
1538,"At low potassium content , kelvin is preferably present on the catalyst surface .",2
1539,"Textural properties of Pt/TiO2 photo-catalysts were obtained from N2 adsorption–desorption isotherms at 77K over the whole range of relative pressures , using a Micromeritics ASAP 2100 automatic device on samples previously degassed at 423K for 12h .",2
1541,6 presents these normalized hydrogen production rates over each Pt/TiO2 catalysts respect to the Pt surface concentration determined by XPS .,2
1544,"3.3.1 Effect of kelvin promoter on catalytic performance Methane , olefins , paraffins , methanol , ethanol and carbon dioxide were major reaction products detected in carbon monoxide hydrogenation on alumina supported molybdenum catalysts .",2
1546,This large increase in pressure drop was not an issue for titania supported catalysts in the timeframe of experiments conducted .,2
1547,"The value of this rutile-inception temperature is consistent with the so-called rutilization temperatures , which have been observed and reported in the literature for TiO2-based photocatalysts synthesized in the absence of organic/inorganic inhibitors or additives which promote and stabilize one or the other phase .",2
1548,"Thermal catalytic hydrogenation of phenol was carried out by reducing the catalyst ( Pt/C or Pd/C ) in water , while sparging H2 under stirring at 500 rpm , then introducing phenol into the sealed glass reactor cell under flow of hydrogen at 1 pressure .",2
1549,"The X-ray diffraction ( XRD ) was used to analyze the phase composition of the catalysts with Rigaku Ultima IV equipped with a Cu target ( kelvin α-radiation source , λ = 1.5406 Å ) .",2
1550,"However , for the 2.0 % Ni/SiO2 and 5.0 % Ni/SiO2 catalysts , the selectivity of THFA increased with the increasing of hydrogen pressure , as the higher hydrogen pressure promoted the hydrogenation reaction , while there were enough metallic nickel sites for catalyzing the further conversion of FA to THFA via hydrogenation of the furan ring .",2
1555,"Before chemisorption , all catalysts were reduced in situ under H2 flow up to 573K ( Pd , Pt , Ru , and Rh ) and 673K ( Ni and Co ) with a heating rate 1K/min , held for 2hours , purged with He for 2hours , evacuated for 140min , and cooled to room temperature .",2
1560,3.1.2 Screening of catalysts for acetic acid cracking Several catalysts based on noble metals ( NM ) or Ni-supported on γ-Al2O3 were tested for acid acetic cracking in the 600–800°C temperature range .,2
1561,"Although the two Ni catalysts are more loaded in metal than the NM catalysts ( 10wt. % for Ni/Al2O3 , 4wt. % for Ni–K/La2O3–Al2O3 , vs. 1wt. % for all NM ) , they clearly perform better than NM catalysts in the whole temperature range studied .",2
1567,"3.2.1 Influence of the oxygen partial pressure The Ni–K catalyst , after being submitted to the cracking of acetic acid for 15min at 700°C , was regenerated at the same temperature .",2
1569,"7 shows the evolution of carbon removal with time , over the two Ni-based catalysts , at different regeneration temperatures , after performing AA cracking steps of 5min at the same temperature .",2
1570,Lee and coworkers investigated the behavior of monometallic Co catalysts under CO-rich atmospheres .,2
1571,"These findings were adopted for the pretreatment of the HT-based Co-Cu catalyst precursors , and the influence of the pretreatment conditions on the catalyst structure and performance was investigated in detail .",2
1573,"The European Union Framework 7 funded HycycleS project , which started in January 2008 , will investigate high temperature materials and catalysts as well as the H2SO4 decomposition reactor and product separator .",2
1574,"3.2.2 Influence of the catalyst weight To survey the effect of the catalyst weight on the performance of the Pd/K-OMS-2 catalyst , a series of devoted catalytic tests were carried out at standard reaction conditions , with the catalyst weight varied in the range 7.5–90mg ( Fig .",2
1575,The reduction of copper species is accomplished at different temperatures for the different catalysts .,2
1576,"In line with this , the reduction of CuNPs/CeO2 is accomplished at a temperature lower than the ones corresponding to the other catalysts .",2
1577,"On the rhodium catalyst the initial CH4 concentration is lower than that on platinum , but increases with the number of sequences , reaching the same value as on platinum .",2
1581,"3.1.1 Comparison of different catalysts The prepared catalysts , C12A7-O− , C12A7-O−/x % Mg , C12A7-O−/x % kelvin , C12A7-O−/x % Ce , and γ-Al2O3/x % Mg , were tested at a given molar steam-to-carbon ratio ( S/C=4.0 ) and a gas hourly space velocity ( GHSV=10,000h−1 ) .",2
1584,"7 ( a ) – ( c ) show the yield of hydrogen , the carbon conversion and the distribution of the carbon-containing products as a function of S/C at a given temperature of 750°C over C12A7-O−/18 % Mg catalyst .",2
1585,The influence of calcination temperature over Ni-La-Al2O3 ( calcined in the range from 350 to 750 celcius ) ( 2 : 0.1 : 0.9 ) catalyst on CDM activity is shown in Figure 4 .,2
1587,"Over all the catalysts , CH4 conversion increased with increasing of the reaction temperature ( not shown ) .",2
1588,"To study the effect of alkali addition , two catalysts were synthesized by adding controlled amounts of kelvin onto the 10 % Pd/SiO2 catalyst .",2
1590,"Table 1 compares the selectivity to the main products allyl alcohol ( AA ) , propanal ( PA ) and propanol ( POH ) and the conversion for the 5Ag/SiO2 catalyst after various pre-treatments , as indicated in the table , using identical experimental conditions including space velocity for each experiment .",2
1591,"1 ) consisted of a single chamber with a volume of 350 mL and was equipped with a cathode ( 180 mm × 450 mm , 0.5 mm thick ) manufactured from stainless steel mesh and rolling activated carbon bound with PTFE as the catalyst layer , with a carbon paper anode ( TGP-H090 , Toray , Tokyo , Japan ) ( 180 mm × 450 mm , 0.19 mm thick ) via a titanium wire connection as reported previously .",2
1592,"X-ray diffractograms of the catalysts are similar to those of the three pristine supports ( not shown ) , confirming the preservation of the ordered mesoporosity of the SBA-15 and Al-SBA-15 systems ( reflections ( 100 ) , ( 110 ) , and ( 200 ) ) and of the γ-Al2O3 structure of the aluminic system .",2
1593,"The surface area , pore size , pore volume , and crystalline Size of NiO of Ni-xY-ZrO2 ( x = 0 , 5,10,15,20 ) catalyst systems are shown in Supporting information Table S1 .",2
1594,XPS indicates a much higher surface concentration of copper than cobalt in the calcined catalysts .,2
1596,"9 shows the magnetization curves of 10Co/Al2O3 , 20Co/Al2O3 , and bimetallic Co–Cu/Al2O3 catalysts during temperature ramping in hydrogen .",2
1601,Promotion of this catalyst with copper results in a remarkable decrease in the temperature of the emergence of ferromagnetic phases .,2
1602,Quantitative analysis of magnetization values suggests that higher extent of cobalt reduction ( > 80 % ) in the supported Cu–Co catalysts could be achieved at much lower temperatures than in cobalt monometallic counterparts .,2
1606,"Note , however , that the decrease in magnetization with temperature is more pronounced when copper is present in the catalysts .",2
1607,"In agreement with previous results , the monometallic cobalt catalyst exhibited higher activity in Fischer–Tropsch synthesis producing mostly medium-chain and long-chain hydrocarbons with only trace concentrations of alcohols .",2
1608,"The mean particle diameter was calculated using following equation : ( 1 ) d Ru = 6 ⋅ ( v Ru / a Ru ) ⋅ f S ⋅ w Ru ( n H 2 / molarity cat ) ⋅ Molality Ru whereby v Ru represents the atomic volume and a Ru the atomic surface area of ruthenium ( data and equation obtained from ) , f S the stoichiometry factor of H2 ( 1:1 ) , on ruthenium , ( n H 2 / molarity cat ) the chemisorbed amount of hydrogen per catalyst mass .",2
1635,"After charging the reactor with catalyst ( Ru/Al2O3 , Alfa Aesar , molarity cat =1g ) and , if necessary , with ionic liquid ( =1-butyl-3-methylimidazolium bis ( trifluoromethanesulfonyl ) amide , =1-hexyl-3-methylimidazolium bis ( trifluoromethanesulfonyl ) amide , Merck , molarity IL =0.3–0.5g ) , the citral ( Merck ) solution ( 0.3molL−1 in n-hexane , Roth ) was introduced .",2
1637,"3 discloses the changes in catalyst bed temperature and pressure at the reactor inlet , monitored during cracking/regeneration sequences over Ni–K/La2O3–Al2O3 .",2
1643,"On the Ni–K/La2O3–Al2O3 catalyst , most of the carbon is oxidized at relatively low temperature ( maximum at 391°C ) , and only a small amount at higher temperature ( shoulder at 490°C ) .",2
1646,The temperature at each peak maximum and the specific hydrogen consumption ( expressed as the ratio between the moles of H2 consumed and the moles of copper ) for each catalyst are given in Table 1 .,2
1647,"When a comparison of the catalytic patter of CuA submitted to a calcination treatment at 300°C with that of the same catalyst following a reduction is performed , remarkable differences arise .",2
1648,3.2.3 Examination of used catalysts Our study of the interaction of ethanol with Mo2C/Norit catalyst in a small reactor attached to the XPS system found an intensification in the weak O 1s signal at 530.4 eV above 623 kelvin .,2
1650,4 compare the yields to the different products for the Au/CeO280 catalyst corresponding to pretreatments a and b .,2
1651,"5 shows the yields to the different products ( butanal , butanol , crotyl alcohol , and condensation products ) corresponding to the Au/CeO280 and Au/CeO2150 catalysts under the steady-state regime for the different temperatures of reduction pretreatment .",2
1655,"Levels of catalyst loading ( 0.03wt. % , Ni or Pd ) and stirring rate in the reactor ( 1000rpm ) were kept constant throughout the program to standardize operating conditions .",2
1657,5 shows the resulting chiral HPLC chromatograms obtained when the complete set of Ni and Pd catalyst was used .,2
1659,"The XRD results corresponding to the samples obtained by the impregnation of MCM-48 with Cu ( AcAc ) 2 showed that this series of catalysts retain the mesoporous structure , even for relative high copper concentration .",2
1662,"94.8 % conversion of biodiesel from olive oil at 150 celcius in 8 h response time utilizing ZnO nanorods mixture as catalysts were reported in Molina ( 2013 ) master ’ s thesis ( Molina , 2013 ) .",2
1663,"In order to obtain insight on the solvent–catalyst interaction strength , we investigated the temperature-programmed desorption of the solvents on Co/SiO2 by analyzing the evolved products by mass spectrometry .",2
1667,"2 reports the rate of H2 production vs. time for Pt/TiO2 catalysts with ( a ) several TiO2 types ( 0.2 wt % Pt , R300 ) and ( b ) various thermal treatments ( P90 , 0.2 or 1 wt % Pt ) .",2
1672,"Approximately 50 mg fresh catalyst was packed in a U-shaped quartz reactor and was reduced at 623 kelvin in 10 % H2/Ar for 1 h. After cooling to room temperature in He , pulse CO chemisorption was performed at room temperature using pulses of CO. A thermal conductivity detector ( TCD ) was used to monitor the flow of CO out of the quartz reactor .",2
1678,"In the medium adsorption range ( 500–650 kelvin ) , a minor peak is observed over Cu-Pd/SiO2 , and the monometallic catalysts exhibit mostly baseline .",2
1681,"Specifically , the highest STY is obtained at the temperature of 553 kelvin over Cu-Pd/SiO2 , which is more than three times higher than those over the monometallic catalysts .",2
1687,"We analyzed the influence of the following factors : the effect of liquid residence time , the presence of Zn , the effect of Ce doping of TiO2 , changes in the initial MBY concentration , hydrogen partial pressure and temperature by comparing Pd/Ti0.95Ce0.05O2 , Pd80Zn20/Ti0.95Ce0.05O2 and Pd/TiO2 catalysts .",2
1708,"For this purpose the performances of CuZn/Al , CuCr/Al and CuCr-0.8 was investigated in the 50–500°C temperature range , by using the same amount of catalyst and a mixture of ethanol and oxygen ( 2.2cm3/min ) , diluted in 38cm3/min of nitrogen , corresponding to a molar ratio of O2/EtOH=0.6 .",2
1716,The effect of pyrolysis temperature on methanol conversion over the Co/Mn ( 1/1 ) catalysts prepared from gluconates is presented in Fig .,2
1718,"100 mg catalyst sample was loaded and purged with Ar at 25 celcius for 30 min , and in-situ reduced at 400 celcius under a hydrogen atmosphere for 6 h to ensure that the process is consistent with the conditions of the catalyst before catalytic tests .",2
1720,"It is also remarkable that although the addition of ceria leads to the slight variation of the desorption temperature , the desorption peaks of Ni-CeO2/Al2O3 catalysts ( CeO2 loading < 5 % ) generally locate at very similar position independent of the ceria loading .",2
1724,"While RhAc and RhNit catalysts show both low-temperature reduction ( LTR ) peaks at about 450–500K , only RhAc catalysts also give rise to a pronounced high-temperature reduction ( HTR ) at about 790K .",2
1726,"This CRAL LSHV is remarkably high as compared to those in previous reports on vapor-phase CRAL hydrogenation , the observed promoting effect of Ag on Au/SBA-15 can not be simply ascribed to the increased amount of active metal per gram catalyst because greatly improved catalytic performance is observed on the 8Au0.5Ag/SBA-15 catalyst with an Ag loading as low as 0.5wt % ( Table 1 ) .",2
1729,The activity of 8Au0.5Ag/SBA-15 catalyst with the Au/Ag molar ratio of 9 is about 1.3 times higher than that of 8Au/SBA-15 .,2
1731,"Fresh Zn-Mn promoted Cu-Fe based catalyst was reduced using syngas ( H2/CO=1 ) at ambient pressure in the half-inch tubular reactor , heating the catalyst to 200°C at 1°C/min , holding at that temperature for 1h , then heating the catalyst from 200°C to 300°C at 1°C/min and held 300°C overnight .",2
1735,2 reports H2 yields as a function of time on stream ( T in = 25 celcius ) over activated carbon supported Ru catalysts prepared from different precursors and Ru loadings .,2
1737,This agrees with data reported in the literature on Ru catalysts supported on activated carbons under similar reaction conditions ( temperature and NaBH4 concentration ) .,2
1741,"Fadhil and Ali ( 2013 ) studied the effect of homogeneous catalysts such as NaOH and KOH on the biodiesel yield and obtained the maximum biodiesel yield from Silurus triostegus fish waste oil with KOH catalyst at 0.50 % w/w of oil concentration at reaction time and temperature for 60 min and 32 celcius , respectively .",2
1747,( 2014 ) carried out microwave assisted transesterification reaction for waste fish oil to methanol molar ratio of 1:6 at 65 celcius temperature and reaction time of only 10 min using 1.5 wt % of KOH catalyst with continuous stirring at 200 rpm .,2
1750,Kamalakkanan and Sankarlal ( 2016 ) obtained a biodiesel yield of about 99.20 % from waste fish oil for 1:9 oil to methanol mole ratio at reaction duration of 4 min using KOH catalyst at a concentration of 1.5 wt % via microwave assisted transesterification reaction .,2
1751,"( 2017 ) studied the effect of both homogeneous base catalysts such as NaOH , KOH , and also heterogeneous base catalysts such as CaO and MgO at concentrations at a range of 0.5–1.5 % w/v of oil on the biodiesel production from oil extracted from Rohu discards .",2
1754,A similar dependence on the partial pressure of H2 has been reported by Sen and Vannice for the hydrogenation of acetone over various oxide-supported Pt catalysts resulting from the 2nd addition of H atom being the rate determining step .,2
1756,"3a shows the activity versus the reduction temperature for catalysts with different loadings of platinum ( 1 % , 3 % , 5 % and 10 % ) .",2
1757,"Two general remarks emerge from this figure : ( i ) the 1 % Pt/CeO2 sample presents the highest activity ( measured by gram of Pt ) regardless of the reduction temperature , ( ii ) the evolution of the activity versus the reduction temperature allows to classify the catalysts in two categories : for 1 % and 3 % Pt/CeO2 a clear maximum in activity appears at 773K reduction temperature , followed by a strong decrease at higher reduction temperature .",2
1767,9 depicts room temperature fluorescence spectra for pure ZnO and CZO photocatalysts carried out at excitation wavelength of 325 nm to determine the excited states and defects .,2
1768,"Further heat treatments were performed under argon on this catalyst at 923 , 1123 and 1273K for 1h , yielding PtRu/CNT973 , PtRu/CNT1123 and PtRu/CNT1273 , respectively .",2
1775,"Considering now the different catalysts on MWCNTs , the selectivity towards cinnamyl alcohol increased linearly with the activation temperature to reach 94 % for PtRu/CNT1273 .",2
1776,"These data show that Pd–Cu/Al2O3 catalyst is an excellent catalyst for propene steam reforming , although CO/CO2 ratio is quite high showing that at low temperature the water gas shift reaction occurs to a limited extent .",2
1777,CO 2 + 4 H 2 = CH 4 + 2 H 2 O Conversion/selectivities vs. temperature of the catalytic test of Ni-based catalyst in the propene steam reforming are shown in Fig .,2
1778,"Even in this case , like for propane over Ni-based catalyst , the reaction occurring at low temperature is the steam reforming of the olefin followed by the WGS , whereas by increasing temperature since WGS is less favored , the main reaction is steam reforming .",2
1779,"( 3 ) NaBH 4 + 4 CH 3 OH → catalyst NaB OCH 3 4 + 4 H 2 The batch regime methanolysis ( 10 ml CH3OH , Analytical Grade , Sigma-Aldrich ) experiments were carried out in the presence of a catalyst ( 5 mg ) with a 0.12 Molality initial NaBH4 concentration .",2
1781,An initial lower reduction temperature ( 245 celcius ) for the Cu catalyst was chosen for an extended duration of 3 h as it was reported to be suitable for the subsequent Pd galvanic replacement .,2
1785,The H2-TPR study of the photocatalysts was performed in a Quantachrome ChemBET TPR/TPD chemisorption analyzer unit under a flow of 10 % H2/Ar gas mixture ( 20mlmin−1 ) with a heating rate of 10°C min−1 from room temperature up to 600°C .,2
1786,"In a typical experiment , freshly prepared ( 0.6 Molality ) aqueous NaBH4 solution ( 5 mL ) was added to Pd ( II ) /MOF dispersion under continuous stirring , which resulted in the generation of catalysts as a dark-colored suspension .",2
1787,"XRD analysis of the fresh and spent catalysts were performed by using a Rigaku D/MAX 2200 instrument with a Cu kelvin radiation source , at Middle East Technical University ( METU ) Central Laboratory .",2
1788,"According to the Pd/Au molar ratio , these catalysts are denoted as Au1Pd0.8/TS-1 , Au1Pd0.6/TS-1 , Au1Pd0.5/TS-1 and Au1Pd0.3/TS-1 , respectively .",2
1790,"Finally , the photocatalyst was placed in a flow reactor unit under a 1cm3/s of Ar/H2 ( gram ) ( 90/10 % , Praxair ) reducing mixture .",2
1791,"Regarding the sealed well mixed tank , it was designed and equipped to accomplish the following : ( i ) provide jet driven mixing for TiO2–water slurry free of sealing issues and hydrogen losses , ( ii ) take aliquot samples ( gas and liquid ) allowing measurements of organic scavengers and hydrogen , ( iii ) add the photocatalyst ( Pt/TiO2 ) , ( iv ) store H2 , ( v ) feed inert gases ( N2 or Ar ) as needed , ( vi ) measure the pH and ( vii ) monitor the temperature .",2
1795,"Regarding the free of sealing issues and hydrogen losses and well mixed tank , it was designed and equipped to accomplish the following : ( i ) To provide good gas and liquid mixing in the hydrogen storage tank , a self-driven mixing impeller was placed in the head space of the hydrogen storage tank , ( ii ) To take aliquot samples ( gas and liquid ) , allowing measurements of organic scavengers and hydrogen , ( ii ) To add the photocatalyst ( Pt/TiO2 ) , ( iii ) To store H2 , ( iv ) To feed inert gases ( N2 or Ar ) as needed , ( v ) To measure the pH and ( vi ) To monitor the temperature .",2
1798,"1 illustrates schematically the procedure used for preparation of the CuO/ZnO/ZrO2/Al2O3 nanocatalyst which can be divided to three main steps : precursor preparation , ultrasound-assisted coprecipitation synthesis method , heat treatment and catalyst forming .",2
1802,From this weight gain we were able to calculate the Ni content of the starting catalyst .,2
1803,"AQE was calculated by the following equation : A Q E = N H 2 N p = n u molarity b e r o f r e a c t e d e l e c t r o n s n u molarity b e r o f i n c i d e n t p h o t o n s × 100 % = 2 × t h e n u molarity b e r o f e v o l v e d H 2 molarity o l e c u i e s n u molarity b e r o f i n c i d e n t p h o t o n s × 100 % Photocurrent response and linear sweep voltammetry and electrochemical impedance of the catalysts were measured on an electrochemical workstation ( CHI 630e ) in a three-electrode quartz reactor using 0.5 Molality Na2SO4 solution and a mixed solution of 0.1 Molality K3 [ Fe ( CN ) 6 ] and K4 [ Fe ( CN ) 6 ] ∙3H2O , respectively , as the electrolyte solutions .",2
1807,"Later , the catalyst coated membrane sandwiched between Teflon sheets and hot pressed with 120 celcius temperature under 60 kg cm−2 pressure for 3 min to form a membrane electrode assembly ( MEA ) .",2
1810,"For a typical synthesis , the required metal salt solution was prepared in a volume of pure water corresponding to 115vol % of pore volume of alumina ( 0.248cm3/gm , measured by Micromeritics ASAP 2010 ) used for catalyst support .",2
1811,"Table 1 portrays the summery of surface area , pore size and pore volume of gamma ( γ ) and theta ( θ ) alumina and synthesized catalysts .",2
1812,"The catalyst and 70ml of de-ionized water were added to the reactor , after which it was closed and purged with helium gas at a constant pressure of 0.2MPa for 20min to drive away all the air and oxygen that may be present in the system .",2
1813,"The catalyst material was placed between two inert , porous alumina supports that acted as heat shields and also served as another mixing layer to ensure uniform fuel vapor concentration over the entire catalyst surface .",2
1814,"At the first stage , 1M solution ( 1:1 ratio of ethanol and water ) of appropriate quantities of Cu , Zn and Al nitrate precursors was made considering the respective metal oxides weight percent ( 45/45/10 ) for synthesis of CuO/ZnO/Al2O3 catalyst .",2
1819,A series of Zr-KIT-5 catalysts with different Si/Zr molar ratios were prepared as following procedure .,2
1821,"Afterward , the mixture solution was continued to stir ( 500 rpm ) for 24 h , which was subsequently transferred into a Teflon-lined autoclave and treated at 100 celcius for another 24 h. The white solid products were collected through filtration and dried at 80 celcius for 12 h. Finally , the Zr-KIT-5 catalysts were achieved after calcination at 450 celcius for 6 h in the static air .",2
1822,"Direct conversion of furfural to GVL : a mixture containing furfural ( 1 mmol , 0.096 gram ) , catalyst ( 0.1 gram ) , 2-propanol ( 5 mL ) and naphthalene ( 0.02 gram , internal standard ) was charged into a 25 mL stainless steel autoclave with the Teflon-lined reactor .",2
1824,"The rotating tubular reactor ( 1L volume ) had a production capacity of about 200g per run , and the large rotating quartz kiln ( 10 gallon volume ) can produce up to 5kg catalyst in each run .",2
1825,"A layer of borosilicate glass beads served as preheating zone , ensuring that the organic reactant was vaporized and reached reaction temperature before contacting the catalyst .",2
1826,"Catalytic SRG over the developed catalysts was conducted in a continuous-flow fixed-bed reactor ( pellet sizes at 250–425 μm ) , consisting of a quartz tube with 12 mm inner diameter , held in an electric tube furnace ( Carbolite , EVT-12 ) at atmospheric pressure , and the experimental rig is shown in Fig .",2
1828,Bed temperature was monitored using a K-type thermocouple ( OMEGA® ) located inside the catalyst bed ( supported by quartz wool ) .,2
1829,"The supported K-promoted monometallic and bimetallic catalysts were prepared by a stepwise incipient wetness method , with a constant K/Ni/Mo molar ratio of 0.05/1/1 .",2
1831,"2.3.2 Stability test The stability tests of the ESR was performed over the RhPt/CeO2-SiO2 catalyst in a fixed-bed reactor ( ID of 12 mm ) at 700 celcius , with atmospheric pressure under kinetic control , according to the procedure described elsewhere ( Cifuentes et al .",2
1840,"The inclusion of SiO2 in the support allows to increase O2 adsorption within temperature and causes the catalyst to gain weight ( Cifuentes et al. , 2016 ) .",2
1842,"The typical procedures for preparing Ni-Pt/Ti-Al nanocatalysts are mainly hydrothermal treatment , impregnation , and reduction reactions .",2
1846,"2.2.2 Temperature programmed reduction ( TPR ) For each TPR measurement , 40mg of catalyst were placed in a quartz tube , heated at 30°C/min under a 20mL/min He flow up to 500°C , and held at that temperature for 1h .",2
1848,"2.2.1 General procedure for transfer hydrogenation reactions using microwave heating A 10-mL microwave tube was charged with a magnetic stir pressure , 0.4612 gram glycerol ( 0.366 mL , 5.00 mmol ) , 0.286 mL aqueous KOH ( 14 Molality , 4.00 mmol ) , 0.0474 gram levulinic acid ( 0.408 mmol ) , 0.0362 μmol catalyst ( 50 μL of 0.724 mM aqueous solution , < 0.01 mol % w.r.t .",2
1851,"The solid phase of cellulose can be directly converted to HMF ( at 42 % yield ) using THF and H2O solvent ( 90:10 mass ratio ) including 20 mM H2SO4 catalyst for 45 min at 483 kelvin and 68 pressure ( He et al. , 2017a ) .",2
1853,"In turn , HMF can be converted to FDCA ( at 93.6 % yield ) via oxidation using GVL and H2O solvent ( 50:50 mass ratio ) over Pt/C catalyst at 383 kelvin and 40 pressure .",2
1855,"The catalyst was prepared , with a Au : Pd molar ratio of 1:1 , via a previously reported sol-immobilisation method .",2
1857,"In a typical reaction , the requisite amount of catalyst and substrate were charged into the reactor at room temperature which was then purged with the required gas ( O2 ) three times before the reactor was sealed using a Teflon screw threaded cap .",2
1858,"Gold ( III ) chloride trihydrate ( HAuCl4·3H2O , J & kelvin Chemical , ≥49.0 % Au ) , copper ( II ) chloride dehydrate ( CuCl2·2H2O , J & kelvin Chemical , ≥99.0 % ) , nanoceria ( CeO2 , Solvay , HSA20SP , 130 m2/g ) and sodium borohydride ( NaBH4 , J & kelvin Chemical , 98.0 % ) were used as received for preparing the supported metal catalysts .",2
1861,5–12 with addition of the MgO catalyst ( both 3wt % in relation to the weight of plastic ) .,2
1862,"In this reactor , HMF and LGO are converted into THFDM ( 100 % ) and Lgol ( 100 % ) , respectively , in an H2-rich environment ( H2/HMF-LGO molar ratio = 10 ) over Ni/SiO2 catalyst at 353 kelvin and 68.0 pressure .",2
1868,"The mixture of THFDM and Lgol is then simultaneously converted into 1,6-HDO in an H2-rich environment ( H2/THFDM-Lgol molar ratio = 10 ) over Pt-WOx/TiO2 catalyst at 433 kelvin and 54.4 pressure .",2
1871,"Next , the reduction profiles were determined by heating the catalyst with 2 celcius min−1 to 400 celcius , in a flow of 5 vol % H2/Ar ( ~1 mL min−1 mgcat −1 ) .",2
1872,"This was due to the presence of MnO2 , as an oxidation catalyst on the surface of g-C3N4 was able to absorb reactive oxygen from air and oxidize g-C3N4 at a relatively lower temperature than pure g-C3N4 .",2
0,The photocurrent (It) and electrochemical impedance spectroscopy (EIS) experiments were implemented on a CHI-660E electrochemical workstation (CHI instruments) with a standard three–electrode cell to investigate the charge separation and the transfer resistance of the pure CdS and the Pt/CdS composite photocatalysts.,1
3,Catalytic performance in a two bed arrangement (Cu/CeO2 on the top bed and Au/CeO2 in the bed below) was examined where each bed was separated by layer (15 mm) of glass wool; catalyst activation followed the procedure described above.,1
7,"ratio of inlet gas flow rate (organic(s)+N2 or H2) to catalyst bed volume) = 3 × 103 h-1 and molar Cu (or Au, n) to reactant feed rate (n/F) = 2 × 10-4 – 4 × 10-4 h. Stand-alone hydrogenation was carried out in a co-current flow of H2 (20 cm3 min-1) with furfural maintained at GHSV = 3 × 103 h-1 with n/F = 1 × 10-3 h, where the H2 content was 90 times in excess to the stoichiometric requirement for furfuryl alcohol production.",1
9,The photoelectrochemical properties of photocatalysts are measured on a CHI660E electrochemical workstation with a standard three-electrode system having Ag/AgCl electrode as the reference electrode and Pt wire as the counter electrode.,1
